,coupling,internal_noise,noise_ratio,TPR,FPR,TNR,FNR,hamming,coupling_mismatch
292,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
293,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
294,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
295,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
296,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
297,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
298,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
299,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
300,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
301,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
302,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
303,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
304,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
305,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
306,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
307,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
308,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
309,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
310,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
311,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
312,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
313,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
314,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
315,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
316,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
317,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
318,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
319,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
320,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
321,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
322,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
323,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
324,3,0.1,30.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
325,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
326,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
327,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
328,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
329,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
330,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
331,3,0.1,30.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
332,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
333,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
334,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
335,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
336,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
337,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
338,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
339,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
340,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
341,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
342,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
343,3,0.1,30.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
344,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
345,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
346,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
347,3,0.1,30.0,0.5,0.5,0.5,0.5,2.0,-0.7959183673469388
348,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
349,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
350,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
351,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
352,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
353,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
354,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
355,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
356,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
357,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
358,3,0.1,30.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
359,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
360,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
361,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
362,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
363,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
364,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
365,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
366,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
367,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
368,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
369,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
370,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
371,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
372,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
373,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
374,3,0.1,30.0,0.5,0.5,0.5,0.5,2.0,-0.7959183673469388
375,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
376,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
377,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
378,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
379,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
380,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
381,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
382,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
383,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
384,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
385,3,0.1,30.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
386,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
387,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
388,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
389,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
390,3,0.1,30.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
391,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
392,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
393,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
394,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
395,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
396,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
397,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
398,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
399,3,0.1,30.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
400,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
401,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
402,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
403,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
404,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
405,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
406,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
407,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
408,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
409,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
410,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
411,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
412,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
413,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
414,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
415,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
416,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
417,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
418,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
419,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
420,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
421,5,0.1,50.0,0.5,0.5,0.5,0.5,2.0,-0.7959183673469388
422,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
423,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
424,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
425,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
426,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
427,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
428,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
429,5,0.1,50.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
430,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
431,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
432,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
433,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
434,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
435,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
436,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
437,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
438,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
439,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
440,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
441,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
442,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
443,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
444,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
445,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
446,5,0.1,50.0,1.0,1.0,0.0,0.0,2.0,-0.7959183673469388
447,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
448,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
449,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
450,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
451,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
452,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
453,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
454,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
455,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
456,5,0.1,50.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
457,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
458,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
459,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
460,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
461,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
462,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
463,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
464,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
465,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
466,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
467,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
468,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
469,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
470,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
471,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
472,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
473,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
474,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
475,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
476,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
477,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
478,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
479,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
480,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
481,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
482,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
483,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
484,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
485,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
486,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
487,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
488,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
489,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
490,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
491,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
492,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
493,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
494,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
495,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
496,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
497,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
498,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
499,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
500,5,0.1,50.0,1.0,1.0,0.0,0.0,2.0,-0.7959183673469388
501,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
502,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
503,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
504,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
505,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
506,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
507,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
508,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
509,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
510,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
511,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
512,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
513,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
514,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
515,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
516,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
517,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
518,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
519,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
520,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
521,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
522,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
523,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
524,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
525,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
526,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
527,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
528,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
529,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
530,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
531,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
532,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
533,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
534,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
535,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
536,5,0.1,50.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
537,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
538,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
539,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
540,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
541,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
542,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
543,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
544,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
545,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
546,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
547,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
548,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
549,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
550,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
551,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
552,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
553,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
554,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
555,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
556,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
557,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
558,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
559,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
560,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
561,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
562,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
563,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
564,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
565,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
566,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
567,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
568,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
569,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
570,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
571,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
572,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
573,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
574,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
575,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
576,5,0.1,50.0,0.5,0.5,0.5,0.5,2.0,-0.7959183673469388
577,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
578,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
579,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
580,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
581,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
582,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
583,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
584,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
585,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
586,5,0.1,50.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
587,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
588,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
589,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
590,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
591,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
592,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
593,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
594,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
595,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
596,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
597,5,0.1,50.0,1.0,0.0,1.0,0.0,0.0,-0.7959183673469388
598,5,0.1,50.0,0.5,1.0,0.0,0.5,3.0,-0.7959183673469388
599,5,0.1,50.0,0.5,0.0,1.0,0.5,1.0,-0.7959183673469388
0,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
1,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
2,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
3,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
4,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
5,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
6,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.7551020408163265
7,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
8,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.7551020408163265
9,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.7551020408163265
10,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
11,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
12,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.7551020408163265
13,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
14,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
15,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.7551020408163265
16,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
17,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.7551020408163265
18,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
19,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
20,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
21,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.7551020408163265
22,1,0.1,10.0,0.0,0.0,1.0,1.0,2.0,-0.7551020408163265
23,1,0.1,10.0,0.5,0.0,1.0,0.5,1.0,-0.7551020408163265
